query,intent
그림 설명 부탁드립니다,1
그림 설명,1
그림에 대해 궁금합니다,1
그림에 대해 알고 싶습니다,1
그림에 대해 궁금해,1
그림에 대해 알려줘,1
그림에 대해 알려줄래,1
그림에 대해 설명해줘,1
그림에 대해 설명 부탁드립니다,1
그림에 대해 설명,1
직사각형,1
직사각형 궁금합니다,1
직사각형 알고 싶습니다,1
직사각형 궁금해,1
직사각형 알려줘,1
직사각형 알려줄래,1
직사각형 설명해줘,1
직사각형 설명 부탁드립니다,1
직사각형 설명,1
직사각형에 대해 궁금합니다,1
직사각형에 대해 알고 싶습니다,1
직사각형에 대해 궁금해,1
직사각형에 대해 알려줘,1
직사각형에 대해 알려줄래,1
직사각형에 대해 설명해줘,1
직사각형에 대해 설명 부탁드립니다,1
직사각형에 대해 설명,1
표시,1
표시 궁금합니다,1
표시 알고 싶습니다,1
표시 궁금해,1
표시 알려줘,1
표시 알려줄래,1
표시 설명해줘,1
표시 설명 부탁드립니다,1
표시 설명,1
표시에 대해 궁금합니다,1
표시에 대해 알고 싶습니다,1
표시에 대해 궁금해,1
표시에 대해 알려줘,1
표시에 대해 알려줄래,1
표시에 대해 설명해줘,1
표시에 대해 설명 부탁드립니다,1
표시에 대해 설명,1
화살표,1
화살표 궁금합니다,1
화살표 알고 싶습니다,1
화살표 궁금해,1
화살표 알려줘,1
화살표 알려줄래,1
화살표 설명해줘,1
화살표 설명 부탁드립니다,1
화살표 설명,1
화살표에 대해 궁금합니다,1
화살표에 대해 알고 싶습니다,1
화살표에 대해 궁금해,1
화살표에 대해 알려줘,1
화살표에 대해 알려줄래,1
화살표에 대해 설명해줘,1
화살표에 대해 설명 부탁드립니다,1
화살표에 대해 설명,1
개론,1
개론 궁금합니다,1
개론 알고 싶습니다,1
개론 궁금해,1
개론 알려줘,1
개론 알려줄래,1
개론 설명해줘,1
개론 설명 부탁드립니다,1
개론 설명,1
개론에 대해 궁금합니다,1
개론에 대해 알고 싶습니다,1
개론에 대해 궁금해,1
개론에 대해 알려줘,1
개론에 대해 알려줄래,1
개론에 대해 설명해줘,1
개론에 대해 설명 부탁드립니다,1
개론에 대해 설명,1
234,1
234 궁금합니다,1
234 알고 싶습니다,1
234 궁금해,1
234 알려줘,1
234 알려줄래,1
234 설명해줘,1
234 설명 부탁드립니다,1
234 설명,1
234에 대해 궁금합니다,1
234에 대해 알고 싶습니다,1
234에 대해 궁금해,1
234에 대해 알려줘,1
234에 대해 알려줄래,1
234에 대해 설명해줘,1
234에 대해 설명 부탁드립니다,1
234에 대해 설명,1
프로그래밍,1
프로그래밍 궁금합니다,1
프로그래밍 알고 싶습니다,1
프로그래밍 궁금해,1
프로그래밍 알려줘,1
프로그래밍 알려줄래,1
프로그래밍 설명해줘,1
프로그래밍 설명 부탁드립니다,1
프로그래밍 설명,1
프로그래밍에 대해 궁금합니다,1
프로그래밍에 대해 알고 싶습니다,1
프로그래밍에 대해 궁금해,1
프로그래밍에 대해 알려줘,1
프로그래밍에 대해 알려줄래,1
프로그래밍에 대해 설명해줘,1
프로그래밍에 대해 설명 부탁드립니다,1
프로그래밍에 대해 설명,1
257,1
257 궁금합니다,1
257 알고 싶습니다,1
257 궁금해,1
257 알려줘,1
257 알려줄래,1
257 설명해줘,1
257 설명 부탁드립니다,1
257 설명,1
257에 대해 궁금합니다,1
257에 대해 알고 싶습니다,1
257에 대해 궁금해,1
257에 대해 알려줘,1
257에 대해 알려줄래,1
257에 대해 설명해줘,1
257에 대해 설명 부탁드립니다,1
257에 대해 설명,1
156,1
156 궁금합니다,1
156 알고 싶습니다,1
156 궁금해,1
156 알려줘,1
156 알려줄래,1
156 설명해줘,1
156 설명 부탁드립니다,1
156 설명,1
156에 대해 궁금합니다,1
156에 대해 알고 싶습니다,1
156에 대해 궁금해,1
156에 대해 알려줘,1
156에 대해 알려줄래,1
156에 대해 설명해줘,1
156에 대해 설명 부탁드립니다,1
156에 대해 설명,1
198,1
198 궁금합니다,1
198 알고 싶습니다,1
198 궁금해,1
198 알려줘,1
198 알려줄래,1
198 설명해줘,1
198 설명 부탁드립니다,1
198 설명,1
198에 대해 궁금합니다,1
198에 대해 알고 싶습니다,1
198에 대해 궁금해,1
198에 대해 알려줘,1
198에 대해 알려줄래,1
198에 대해 설명해줘,1
198에 대해 설명 부탁드립니다,1
198에 대해 설명,1
밖,1
밖 궁금합니다,1
밖 알고 싶습니다,1
밖 궁금해,1
밖 알려줘,1
밖 알려줄래,1
밖 설명해줘,1
밖 설명 부탁드립니다,1
밖 설명,1
밖에 대해 궁금합니다,1
밖에 대해 알고 싶습니다,1
밖에 대해 궁금해,1
밖에 대해 알려줘,1
밖에 대해 알려줄래,1
밖에 대해 설명해줘,1
밖에 대해 설명 부탁드립니다,1
밖에 대해 설명,1
강의,1
강의 궁금합니다,1
강의 알고 싶습니다,1
강의 궁금해,1
강의 알려줘,1
강의 알려줄래,1
강의 설명해줘,1
강의 설명 부탁드립니다,1
강의 설명,1
강의에 대해 궁금합니다,1
강의에 대해 알고 싶습니다,1
강의에 대해 궁금해,1
강의에 대해 알려줘,1
강의에 대해 알려줄래,1
강의에 대해 설명해줘,1
강의에 대해 설명 부탁드립니다,1
강의에 대해 설명,1
개설,1
개설 궁금합니다,1
개설 알고 싶습니다,1
개설 궁금해,1
개설 알려줘,1
개설 알려줄래,1
개설 설명해줘,1
개설 설명 부탁드립니다,1
개설 설명,1
개설에 대해 궁금합니다,1
개설에 대해 알고 싶습니다,1
개설에 대해 궁금해,1
개설에 대해 알려줘,1
개설에 대해 알려줄래,1
개설에 대해 설명해줘,1
개설에 대해 설명 부탁드립니다,1
개설에 대해 설명,1
이고,1
이고 궁금합니다,1
이고 알고 싶습니다,1
이고 궁금해,1
이고 알려줘,1
이고 알려줄래,1
이고 설명해줘,1
이고 설명 부탁드립니다,1
이고 설명,1
이고에 대해 궁금합니다,1
이고에 대해 알고 싶습니다,1
이고에 대해 궁금해,1
이고에 대해 알려줘,1
이고에 대해 알려줄래,1
이고에 대해 설명해줘,1
이고에 대해 설명 부탁드립니다,1
이고에 대해 설명,1
자인,1
자인 궁금합니다,1
자인 알고 싶습니다,1
자인 궁금해,1
자인 알려줘,1
자인 알려줄래,1
자인 설명해줘,1
자인 설명 부탁드립니다,1
자인 설명,1
자인에 대해 궁금합니다,1
자인에 대해 알고 싶습니다,1
자인에 대해 궁금해,1
자인에 대해 알려줘,1
자인에 대해 알려줄래,1
자인에 대해 설명해줘,1
자인에 대해 설명 부탁드립니다,1
자인에 대해 설명,1
Partial,1
Partial 궁금합니다,1
Partial 알고 싶습니다,1
Partial 궁금해,1
Partial 알려줘,1
Partial 알려줄래,1
Partial 설명해줘,1
Partial 설명 부탁드립니다,1
Partial 설명,1
Partial에 대해 궁금합니다,1
Partial에 대해 알고 싶습니다,1
Partial에 대해 궁금해,1
Partial에 대해 알려줘,1
Partial에 대해 알려줄래,1
Partial에 대해 설명해줘,1
Partial에 대해 설명 부탁드립니다,1
Partial에 대해 설명,1
Transitive,1
Transitive 궁금합니다,1
Transitive 알고 싶습니다,1
Transitive 궁금해,1
Transitive 알려줘,1
Transitive 알려줄래,1
Transitive 설명해줘,1
Transitive 설명 부탁드립니다,1
Transitive 설명,1
Transitive에 대해 궁금합니다,1
Transitive에 대해 알고 싶습니다,1
Transitive에 대해 궁금해,1
Transitive에 대해 알려줘,1
Transitive에 대해 알려줄래,1
Transitive에 대해 설명해줘,1
Transitive에 대해 설명 부탁드립니다,1
Transitive에 대해 설명,1
추이,1
추이 궁금합니다,1
추이 알고 싶습니다,1
추이 궁금해,1
추이 알려줘,1
추이 알려줄래,1
추이 설명해줘,1
추이 설명 부탁드립니다,1
추이 설명,1
추이에 대해 궁금합니다,1
추이에 대해 알고 싶습니다,1
추이에 대해 궁금해,1
추이에 대해 알려줘,1
추이에 대해 알려줄래,1
추이에 대해 설명해줘,1
추이에 대해 설명 부탁드립니다,1
추이에 대해 설명,1
일련,1
일련 궁금합니다,1
일련 알고 싶습니다,1
일련 궁금해,1
일련 알려줘,1
일련 알려줄래,1
일련 설명해줘,1
일련 설명 부탁드립니다,1
일련 설명,1
일련에 대해 궁금합니다,1
일련에 대해 알고 싶습니다,1
일련에 대해 궁금해,1
일련에 대해 알려줘,1
일련에 대해 알려줄래,1
일련에 대해 설명해줘,1
일련에 대해 설명 부탁드립니다,1
일련에 대해 설명,1
별개,1
별개 궁금합니다,1
별개 알고 싶습니다,1
별개 궁금해,1
별개 알려줘,1
별개 알려줄래,1
별개 설명해줘,1
별개 설명 부탁드립니다,1
별개 설명,1
별개에 대해 궁금합니다,1
별개에 대해 알고 싶습니다,1
별개에 대해 궁금해,1
별개에 대해 알려줘,1
별개에 대해 알려줄래,1
별개에 대해 설명해줘,1
별개에 대해 설명 부탁드립니다,1
별개에 대해 설명,1
관,1
관 궁금합니다,1
관 알고 싶습니다,1
관 궁금해,1
관 알려줘,1
관 알려줄래,1
관 설명해줘,1
관 설명 부탁드립니다,1
관 설명,1
관에 대해 궁금합니다,1
관에 대해 알고 싶습니다,1
관에 대해 궁금해,1
관에 대해 알려줘,1
관에 대해 알려줄래,1
관에 대해 설명해줘,1
관에 대해 설명 부탁드립니다,1
관에 대해 설명,1
튜플,1
튜플 궁금합니다,1
튜플 알고 싶습니다,1
튜플 궁금해,1
튜플 알려줘,1
튜플 알려줄래,1
튜플 설명해줘,1
튜플 설명 부탁드립니다,1
튜플 설명,1
튜플에 대해 궁금합니다,1
튜플에 대해 알고 싶습니다,1
튜플에 대해 궁금해,1
튜플에 대해 알려줘,1
튜플에 대해 알려줄래,1
튜플에 대해 설명해줘,1
튜플에 대해 설명 부탁드립니다,1
튜플에 대해 설명,1
플로,1
플로 궁금합니다,1
플로 알고 싶습니다,1
플로 궁금해,1
플로 알려줘,1
플로 알려줄래,1
플로 설명해줘,1
플로 설명 부탁드립니다,1
플로 설명,1
플로에 대해 궁금합니다,1
플로에 대해 알고 싶습니다,1
플로에 대해 궁금해,1
플로에 대해 알려줘,1
플로에 대해 알려줄래,1
플로에 대해 설명해줘,1
플로에 대해 설명 부탁드립니다,1
플로에 대해 설명,1
현상,1
현상 궁금합니다,1
현상 알고 싶습니다,1
현상 궁금해,1
현상 알려줘,1
현상 알려줄래,1
현상 설명해줘,1
현상 설명 부탁드립니다,1
현상 설명,1
현상에 대해 궁금합니다,1
현상에 대해 알고 싶습니다,1
현상에 대해 궁금해,1
현상에 대해 알려줘,1
현상에 대해 알려줄래,1
현상에 대해 설명해줘,1
현상에 대해 설명 부탁드립니다,1
현상에 대해 설명,1
널,1
널 궁금합니다,1
널 알고 싶습니다,1
널 궁금해,1
널 알려줘,1
널 알려줄래,1
널 설명해줘,1
널 설명 부탁드립니다,1
널 설명,1
널에 대해 궁금합니다,1
널에 대해 알고 싶습니다,1
널에 대해 궁금해,1
널에 대해 알려줘,1
널에 대해 알려줄래,1
널에 대해 설명해줘,1
널에 대해 설명 부탁드립니다,1
널에 대해 설명,1
타,1
타 궁금합니다,1
타 알고 싶습니다,1
타 궁금해,1
타 알려줘,1
타 알려줄래,1
타 설명해줘,1
타 설명 부탁드립니다,1
타 설명,1
타에 대해 궁금합니다,1
타에 대해 알고 싶습니다,1
타에 대해 궁금해,1
타에 대해 알려줘,1
타에 대해 알려줄래,1
타에 대해 설명해줘,1
타에 대해 설명 부탁드립니다,1
타에 대해 설명,1
자연,1
자연 궁금합니다,1
자연 알고 싶습니다,1
자연 궁금해,1
자연 알려줘,1
자연 알려줄래,1
자연 설명해줘,1
자연 설명 부탁드립니다,1
자연 설명,1
자연에 대해 궁금합니다,1
자연에 대해 알고 싶습니다,1
자연에 대해 궁금해,1
자연에 대해 알려줘,1
자연에 대해 알려줄래,1
자연에 대해 설명해줘,1
자연에 대해 설명 부탁드립니다,1
자연에 대해 설명,1
대수,1
대수 궁금합니다,1
대수 알고 싶습니다,1
대수 궁금해,1
대수 알려줘,1
대수 알려줄래,1
대수 설명해줘,1
대수 설명 부탁드립니다,1
대수 설명,1
대수에 대해 궁금합니다,1
대수에 대해 알고 싶습니다,1
대수에 대해 궁금해,1
대수에 대해 알려줘,1
대수에 대해 알려줄래,1
대수에 대해 설명해줘,1
대수에 대해 설명 부탁드립니다,1
대수에 대해 설명,1
연산자,1
연산자 궁금합니다,1
연산자 알고 싶습니다,1
연산자 궁금해,1
연산자 알려줘,1
연산자 알려줄래,1
연산자 설명해줘,1
연산자 설명 부탁드립니다,1
연산자 설명,1
연산자에 대해 궁금합니다,1
연산자에 대해 알고 싶습니다,1
연산자에 대해 궁금해,1
연산자에 대해 알려줘,1
연산자에 대해 알려줄래,1
연산자에 대해 설명해줘,1
연산자에 대해 설명 부탁드립니다,1
연산자에 대해 설명,1
기호,1
기호 궁금합니다,1
기호 알고 싶습니다,1
기호 궁금해,1
기호 알려줘,1
기호 알려줄래,1
기호 설명해줘,1
기호 설명 부탁드립니다,1
기호 설명,1
기호에 대해 궁금합니다,1
기호에 대해 알고 싶습니다,1
기호에 대해 궁금해,1
기호에 대해 알려줘,1
기호에 대해 알려줄래,1
기호에 대해 설명해줘,1
기호에 대해 설명 부탁드립니다,1
기호에 대해 설명,1
지도,1
지도 궁금합니다,1
지도 알고 싶습니다,1
지도 궁금해,1
지도 알려줘,1
지도 알려줄래,1
지도 설명해줘,1
지도 설명 부탁드립니다,1
지도 설명,1
지도에 대해 궁금합니다,1
지도에 대해 알고 싶습니다,1
지도에 대해 궁금해,1
지도에 대해 알려줘,1
지도에 대해 알려줄래,1
지도에 대해 설명해줘,1
지도에 대해 설명 부탁드립니다,1
지도에 대해 설명,1
주민등록번호,1
주민등록번호 궁금합니다,1
주민등록번호 알고 싶습니다,1
주민등록번호 궁금해,1
주민등록번호 알려줘,1
주민등록번호 알려줄래,1
주민등록번호 설명해줘,1
주민등록번호 설명 부탁드립니다,1
주민등록번호 설명,1
주민등록번호에 대해 궁금합니다,1
주민등록번호에 대해 알고 싶습니다,1
주민등록번호에 대해 궁금해,1
주민등록번호에 대해 알려줘,1
주민등록번호에 대해 알려줄래,1
주민등록번호에 대해 설명해줘,1
주민등록번호에 대해 설명 부탁드립니다,1
주민등록번호에 대해 설명,1
김정욱,1
김정욱 궁금합니다,1
김정욱 알고 싶습니다,1
김정욱 궁금해,1
김정욱 알려줘,1
김정욱 알려줄래,1
김정욱 설명해줘,1
김정욱 설명 부탁드립니다,1
김정욱 설명,1
김정욱에 대해 궁금합니다,1
김정욱에 대해 알고 싶습니다,1
김정욱에 대해 궁금해,1
김정욱에 대해 알려줘,1
김정욱에 대해 알려줄래,1
김정욱에 대해 설명해줘,1
김정욱에 대해 설명 부탁드립니다,1
김정욱에 대해 설명,1
이기원,1
이기원 궁금합니다,1
이기원 알고 싶습니다,1
이기원 궁금해,1
이기원 알려줘,1
이기원 알려줄래,1
이기원 설명해줘,1
이기원 설명 부탁드립니다,1
이기원 설명,1
이기원에 대해 궁금합니다,1
이기원에 대해 알고 싶습니다,1
이기원에 대해 궁금해,1
이기원에 대해 알려줘,1
이기원에 대해 알려줄래,1
이기원에 대해 설명해줘,1
이기원에 대해 설명 부탁드립니다,1
이기원에 대해 설명,1
박,1
박 궁금합니다,1
